DR2Name,Prot_Final,Class,Quality,Double,Multi,Eclipsing_Binary,Contaminated,Spot_Evolution,Flares,Notes,RA,Dec,Gmag,BP_RP,Prot,Prot_LS,Power_LS,TESS_Data
Gaia DR2 664290840642413056,-1.0,,,,,,,,,,129.502026,19.682293,18.657167,3.0177,-1,0.0,0.0,No
Gaia DR2 664290948018472064,-1.0,,,,,,,,,,129.515493,19.697578,16.128933,2.5504,-1,0.0,0.0,No
Gaia DR2 664292322407994624,-1.0,,,,,,,,,,129.615537,19.765469,15.188667,2.2901,-1,0.0,0.0,No
Gaia DR2 664292459846946560,-1.0,,,,,,,,,,129.636808,19.773798,15.371006,2.255,-1,0.0,0.0,No
Gaia DR2 664293387559886464,-1.0,,,,,,,,,,129.559238,19.789852,14.026043,1.9417,-1,0.0,0.0,No
Gaia DR2 664293387559886592,-1.0,,,,,,,,,,129.558016,19.789747,15.141225,2.2,-1,0.0,0.0,No
Gaia DR2 664297064051880832,-1.0,,,,,,,,,,129.623496,19.862503,13.512722,1.5666,-1,0.0,0.0,No
Gaia DR2 664297991764819968,-1.0,,,,,,,,,,129.560469,19.87639,16.630001,2.4704,-1,0.0,0.0,No
Gaia DR2 664301427738676992,-1.0,,,,,,,,,,129.352068,19.786678,17.456736,2.8448,-1,0.0,0.0,No
Gaia DR2 664302424170984576,-1.0,,,,,,,,,,129.297865,19.803686,11.138668,0.8639,-1,0.0,0.0,No
Gaia DR2 664305104230586240,-1.0,,,,,,,,,,129.113034,19.865189,14.564816,2.239,-1,0.0,0.0,No
Gaia DR2 664305890208150528,-1.0,,,,,,,,,,129.25898,19.868732,19.69756894,2.6457,-1,0.0,0.0,No
Gaia DR2 664309296118640128,-1.0,,,,,,,,,,129.366226,19.903524,16.275467,2.6678,-1,0.0,0.0,No
Gaia DR2 664310601788795392,-1.0,,,,,,,,,,129.504743,19.978615,16.869097,3.0064,-1,0.0,0.0,No
Gaia DR2 664311250327154432,-1.0,,,,,,,,,,129.455504,19.962896,18.592566,3.0891,-1,0.0,0.0,No
Gaia DR2 664311392062657920,-1.0,,,,,,,,,,129.467032,19.987188,11.098359,0.8455,-1,0.0,0.0,No
Gaia DR2 664313384927507968,-1.0,,,,,,,,,,129.281887,19.957634,17.586395,2.7451,-1,0.0,0.0,No
Gaia DR2 664314759317023360,-1.0,,,,,,,,,,129.390909,20.013681,8.632391,0.4174,-1,0.0,0.0,No
Gaia DR2 664316546023530368,-1.0,,,,,,,,,,129.731164,19.842625,17.470407,2.9509,-1,0.0,0.0,No
Gaia DR2 664316614743007360,-1.0,,,,,,,,,,129.712653,19.85059,16.130512,2.7558,-1,0.0,0.0,No
Gaia DR2 664316644805338624,-1.0,,,,,,,,,,129.725859,19.862398,18.414936,3.0824,-1,0.0,0.0,No
Gaia DR2 664319118706857088,-1.0,,,,,,,,,,129.882233,19.954624,18.2559,2.8901,-1,0.0,0.0,No
Gaia DR2 664319329162317568,-1.0,,,,,,,,,,129.87895,19.967199,16.709951,2.9879,-1,0.0,0.0,No
Gaia DR2 664320497393421952,-1.0,,,,,,,,,,129.810559,20.021996,15.05092,2.1771,-1,0.0,0.0,No
Gaia DR2 664322421538783104,-1.0,,,,,,,,,,129.657787,19.989754,8.114049,0.2794,-1,0.0,0.0,No
Gaia DR2 664323280532234240,-1.0,,,,,,,,,,129.764969,19.999762,8.28062,0.2969,-1,0.0,0.0,No
Gaia DR2 664323761568567808,-1.0,,,,,,,,,,129.763416,20.043783,13.826769,1.7008,-1,0.0,0.0,No
Gaia DR2 664323825990708352,-1.0,,,,,,,,,,129.672037,19.996433,18.581459,3.1339,-1,0.0,0.0,No
Gaia DR2 664324684984105728,-1.0,,,,,,,,,,129.708389,20.067659,10.658025,0.762,-1,0.0,0.0,No
Gaia DR2 664325170317925120,-1.0,,,,,,,,,,129.920978,19.991358,14.618325,2.07,-1,0.0,0.0,No
Gaia DR2 664325543977630464,-1.0,,,,,,,,,,129.939895,20.004395,17.960838,-0.1406,-1,0.0,0.0,No
Gaia DR2 664325616994522880,-1.0,,,,,,,,,,129.969845,20.018114,16.38327,2.6259,-1,0.0,0.0,No
Gaia DR2 664325857512593920,-1.0,,,,,,,,,,129.923956,20.028215,14.953092,2.089,-1,0.0,0.0,No
Gaia DR2 664326922664482944,-1.0,,,,,,,,,,129.876779,20.069092,10.143544,0.8128,-1,0.0,0.0,No
Gaia DR2 664327128823010688,-1.0,,,,,,,,,,129.996193,20.031467,9.142411,0.5352,-1,0.0,0.0,No
Gaia DR2 664327433763175424,-1.0,,,,,,,,,,129.979453,20.065042,9.994544,0.6449,-1,0.0,0.0,No
Gaia DR2 664328297054011776,-1.0,,,,,,,,,,129.928333,20.086218,7.917129753,0.3055,-1,0.0,0.0,No
Gaia DR2 664328709370869120,-1.0,,,,,,,,,,129.938386,20.124298,16.194426,2.867,-1,0.0,0.0,No
Gaia DR2 664328915529295232,-1.0,,,,,,,,,,130.005421,20.135612,9.571775,0.5878,-1,0.0,0.0,No
Gaia DR2 664329190407201280,-1.0,,,,,,,,,,129.993275,20.158283,8.833936,0.439,-1,0.0,0.0,No
Gaia DR2 664329735865645568,-1.0,,,,,,,,,,129.815841,20.070585,14.417927,2.1243,-1,0.0,0.0,No
Gaia DR2 664329946321463168,-1.0,,,,,,,,,,129.843538,20.081894,16.07299,2.4991,-1,0.0,0.0,No
Gaia DR2 664330839674663296,-1.0,,,,,,,,,,129.771828,20.117176,9.296399,0.5474,-1,0.0,0.0,No
Gaia DR2 664334035130360192,-1.0,,,,,,,,,,129.531588,19.987877,11.855751,1.1062,-1,0.0,0.0,No
Gaia DR2 664335684397673472,-1.0,,,,,,,,,,129.533363,20.064041,17.38806,2.8264,-1,0.0,0.0,No
Gaia DR2 664337123209519872,-1.0,,,,,,,,,,129.591123,20.093246,18.18779616,3.1435,-1,0.0,0.0,No
Gaia DR2 664337230586013312,-1.0,,,,,,,,,,129.601231,20.106041,10.410198,0.7467,-1,0.0,0.0,No
Gaia DR2 664337535526407680,-1.0,,,,,,,,,,129.589584,20.137377,17.82510616,3.2195,-1,0.0,0.0,No
Gaia DR2 664339910645611776,-1.0,,,,,,,,,,129.477371,20.136751,15.131703,2.2081,-1,0.0,0.0,No
Gaia DR2 664340426041558272,-1.0,,,,,,,,,,129.55187,20.134056,18.076519,2.9492,-1,0.0,0.0,No
Gaia DR2 664340696622352512,-1.0,,,,,,,,,,129.528008,20.162373,18.036741,3.0031,-1,0.0,0.0,No
Gaia DR2 664343415338898944,-1.0,,,,,,,,,,129.738455,20.18157,13.397696,1.6216,-1,0.0,0.0,No
Gaia DR2 664343896375336320,-1.0,,,,,,,,,,129.662759,20.170795,16.040438,2.6938,-1,0.0,0.0,No
Gaia DR2 664344274332354304,-1.0,,,,,,,,,,129.729881,20.21916,16.290472,2.7016,-1,0.0,0.0,No
Gaia DR2 664344824088164352,-1.0,,,,,,,,,,129.812495,20.210781,11.141364,0.8714,-1,0.0,0.0,No
Gaia DR2 664346503418200192,-1.0,,,,,,,,,,129.831708,20.291834,17.552948,2.9194,-1,0.0,0.0,No
Gaia DR2 664348427565316352,-1.0,,,,,,,,,,129.594016,20.274555,19.58301451,2.9338,-1,0.0,0.0,No
Gaia DR2 664349874969575680,-1.0,,,,,,,,,,129.778688,20.348408,15.273478,2.247,-1,0.0,0.0,No
Gaia DR2 664352245791631488,-1.0,,,,,,,,,,129.047649,19.877872,14.780492,2.0225,-1,0.0,0.0,No
Gaia DR2 664352692468240896,-1.0,,,,,,,,,,128.959436,19.850035,17.473036,2.8098,-1,0.0,0.0,No
Gaia DR2 664352761187716352,-1.0,,,,,,,,,,128.944927,19.870943,13.98608,1.8205,-1,0.0,0.0,No
Gaia DR2 664353379662996224,-1.0,,,,,,,,,,129.018521,19.9203,14.076538,1.8054,-1,0.0,0.0,No
Gaia DR2 664353757620108544,-1.0,,,,,,,,,,129.139109,19.915127,15.428356,2.2981,-1,0.0,0.0,No
Gaia DR2 664353757620109440,-1.0,,,,,,,,,,129.127097,19.920538,18.028818,2.8936,-1,0.0,0.0,No
Gaia DR2 664353860699329920,-1.0,,,,,,,,,,129.079853,19.898588,16.26176,2.6359,-1,0.0,0.0,No
Gaia DR2 664354994570694400,-1.0,,,,,,,,,,129.035841,19.957056,17.289604,3.0705,-1,0.0,0.0,No
Gaia DR2 664356502102864512,-1.0,,,,,,,,,,129.006766,19.958712,18.59650416,2.6669,-1,0.0,0.0,No
Gaia DR2 664359942372888448,-1.0,,,,,,,,,,128.997749,20.07793,16.969326,2.9462,-1,0.0,0.0,No
Gaia DR2 664363099173064448,-1.0,,,,,,,,,,129.355257,20.10973,18.985899,2.8894,-1,0.0,0.0,No
Gaia DR2 664363584505245824,-1.0,,,,,,,,,,129.268405,20.103642,15.602681,2.2501,-1,0.0,0.0,No
Gaia DR2 664365852247875840,-1.0,,,,,,,,,,129.0934,20.118616,17.368938,2.808,-1,0.0,0.0,No
Gaia DR2 664365852247876864,-1.0,,,,,,,,,,129.084992,20.116776,16.633345,2.6936,-1,0.0,0.0,No
Gaia DR2 664366024046570112,-1.0,,,,,,,,,,129.066275,20.120268,14.907866,2.0679,-1,0.0,0.0,No
Gaia DR2 664366779961036288,-1.0,,,,,,,,,,129.1905,20.123953,11.471399,0.9294,-1,0.0,0.0,No
Gaia DR2 664367020479085568,-1.0,,,,,,,,,,129.187568,20.146084,17.72848,2.8921,-1,0.0,0.0,No
Gaia DR2 664374613981190656,-1.0,,,,,,,,,,128.729723,20.105513,15.170221,2.1758,-1,0.0,0.0,No
Gaia DR2 664376435047303168,-1.0,,,,,,,,,,128.866892,20.196316,10.189076,0.7593,-1,0.0,0.0,No
Gaia DR2 664379974100333568,-1.0,,,,,,,,,,129.090937,20.205479,15.710279,2.462,-1,0.0,0.0,No
Gaia DR2 664380111539399552,-1.0,,,,,,,,,,129.117943,20.228601,12.346547,1.1492,-1,0.0,0.0,No
Gaia DR2 664380695654828160,-1.0,,,,,,,,,,129.171615,20.277765,16.974876,2.7953,-1,0.0,0.0,No
Gaia DR2 664380695654828416,-1.0,,,,,,,,,,129.175749,20.273058,17.478037,2.9694,-1,0.0,0.0,No
Gaia DR2 664380867453522432,-1.0,,,,,,,,,,129.145466,20.275204,15.727313,2.4792,-1,0.0,0.0,No
Gaia DR2 664382959101502592,-1.0,,,,,,,,,,128.966977,20.266335,18.93791,3.1188,-1,0.0,0.0,No
Gaia DR2 664385059341602560,-1.0,,,,,,,,,,129.072695,20.341539,7.460355695,0.1736,-1,0.0,0.0,No
Gaia DR2 664387808120781440,-1.0,,,,,,,,,,129.342606,20.177048,11.253187,0.866,-1,0.0,0.0,No
Gaia DR2 664388357876585344,-1.0,,,,,,,,,,129.396051,20.224049,14.648483,2.1784,-1,0.0,0.0,No
Gaia DR2 664389178213395200,-1.0,,,,,,,,,,129.450142,20.246819,20.43530543,1.8158,-1,0.0,0.0,No
Gaia DR2 664391102359279360,-1.0,,,,,,,,,,129.29765,20.229425,19.20408916,2.5787,-1,0.0,0.0,No
Gaia DR2 664394439550157312,-1.0,,,,,,,,,,129.355019,20.35556,14.797273,2.0916,-1,0.0,0.0,No
Gaia DR2 664395539061883904,-1.0,,,,,,,,,,129.570662,20.309807,17.787779,3.1338,-1,0.0,0.0,No
Gaia DR2 664396294976119680,-1.0,,,,,,,,,,129.605715,20.355841,18.071062,3.057,-1,0.0,0.0,No
Gaia DR2 664399078114921600,-1.0,,,,,,,,,,129.589135,20.448109,14.586514,1.9876,-1,0.0,0.0,No
Gaia DR2 664401960036152960,-1.0,,,,,,,,,,129.53368,20.439541,11.515707,0.9499,-1,0.0,0.0,No
Gaia DR2 664401964332947584,-1.0,,,,,,,,,,129.53408,20.446152,15.453122,2.3516,-1,0.0,0.0,No
Gaia DR2 664402170491377920,-1.0,,,,,,,,,,129.530433,20.448805,15.513262,2.376,-1,0.0,0.0,No
Gaia DR2 664403506224429184,-1.0,,,,,,,,,,129.505676,20.541531,18.16506,3.1738,-1,0.0,0.0,No
Gaia DR2 664403991557398784,-1.0,,,,,,,,,,129.562404,20.567822,11.246682,0.898,-1,0.0,0.0,No
Gaia DR2 664404713111939072,-1.0,,,,,,,,,,129.235829,20.319473,14.757496,2.3663,-1,0.0,0.0,No
Gaia DR2 664406087501474048,-1.0,,,,,,,,,,129.164487,20.376104,16.83751612,2.8751,-1,0.0,0.0,No
Gaia DR2 664407427531262464,-1.0,,,,,,,,,,129.249568,20.406521,14.238442,1.859,-1,0.0,0.0,No
Gaia DR2 664409175581692288,-1.0,,,,,,,,,,129.17425,20.41111,12.587242,1.2042,-1,0.0,0.0,No
Gaia DR2 664414505637352832,-1.0,,,,,,,,,,129.335011,20.535532,18.40109416,3.3581,-1,0.0,0.0,No
Gaia DR2 664417494934591488,-1.0,,,,,,,,,,129.302545,20.544838,14.131765,1.8061,-1,0.0,0.0,No
Gaia DR2 664419556518886272,-1.0,,,,,,,,,,129.368564,20.607946,14.732194,2.1015,-1,0.0,0.0,No
Gaia DR2 664420381152602496,-1.0,,,,,,,,,,129.387745,20.669464,17.525097,2.8085,-1,0.0,0.0,No
Gaia DR2 664422545815881472,-1.0,,,,,,,,,,130.111483,20.182007,8.127137,0.4203,-1,0.0,0.0,No
Gaia DR2 664422683254834304,-1.0,,,,,,,,,,130.132699,20.201674,11.339547,0.9097,-1,0.0,0.0,No
Gaia DR2 664423297433229312,-1.0,,,,,,,,,,130.033967,20.218506,18.186068,3.2131,-1,0.0,0.0,No
Gaia DR2 664423336089829632,-1.0,,,,,,,,,,130.078898,20.191862,12.799621,1.4844,-1,0.0,0.0,No
Gaia DR2 664424641759918720,-1.0,,,,,,,,,,130.218659,20.266527,8.428865,0.3661,-1,0.0,0.0,No
Gaia DR2 664425054076741120,-1.0,,,,,,,,,,130.110712,20.253679,15.656171,2.4015,-1,0.0,0.0,No
Gaia DR2 664428833647956480,-1.0,,,,,,,,,,130.119331,20.312485,11.376033,1.0842,-1,0.0,0.0,No
Gaia DR2 664429005446645376,-1.0,,,,,,,,,,130.157888,20.338303,14.372905,1.894,-1,0.0,0.0,No
Gaia DR2 664429585265395328,-1.0,,,,,,,,,,130.044196,20.347366,18.96652416,2.6743,-1,0.0,0.0,No
Gaia DR2 664431204469943808,-1.0,,,,,,,,,,130.336953,20.346563,15.728292,2.3749,-1,0.0,0.0,No
Gaia DR2 664431548067327616,-1.0,,,,,,,,,,130.296123,20.377359,15.14509,2.23,-1,0.0,0.0,No
Gaia DR2 664436770747502208,-1.0,,,,,,,,,,130.195505,20.474775,15.168839,2.31,-1,0.0,0.0,No
Gaia DR2 664436770747504128,-1.0,,,,,,,,,,130.184453,20.471863,13.521625,1.9175,-1,0.0,0.0,No
Gaia DR2 664437286143573760,-1.0,,,,,,,,,,130.260941,20.457727,12.084126,1.0887,-1,0.0,0.0,No
Gaia DR2 664437320503310336,-1.0,,,,,,,,,,130.272173,20.47348,14.401893,1.8958,-1,0.0,0.0,No
Gaia DR2 664437561021480192,-1.0,,,,,,,,,,130.239652,20.478193,18.398144,3.0257,-1,0.0,0.0,No
Gaia DR2 664438248216250880,-1.0,,,,,,,,,,130.199141,20.479975,15.96535,2.6172,-1,0.0,0.0,No
Gaia DR2 664439416447387392,-1.0,,,,,,,,,,129.925145,20.295851,17.05475,2.9866,-1,0.0,0.0,No
Gaia DR2 664441615470632064,-1.0,,,,,,,,,,130.005611,20.372944,18.312014,3.0137,-1,0.0,0.0,No
Gaia DR2 664442233945917440,-1.0,,,,,,,,,,130.041781,20.418976,14.657826,2.2407,-1,0.0,0.0,No
Gaia DR2 664444639127529728,-1.0,,,,,,,,,,129.861153,20.431198,16.380161,2.7742,-1,0.0,0.0,No
Gaia DR2 664444914005442304,-1.0,,,,,,,,,,129.792376,20.408382,13.751353,1.6903,-1,0.0,0.0,No
Gaia DR2 664446666352164224,-1.0,,,,,,,,,,129.969357,20.512892,16.221762,2.669,-1,0.0,0.0,No
Gaia DR2 664446700711823616,-1.0,,,,,,,,,,129.931698,20.494322,16.504341,2.7047,-1,0.0,0.0,No
Gaia DR2 664451609857973376,-1.0,,,,,,,,,,130.145665,20.601057,18.034233,3.0934,-1,0.0,0.0,No
Gaia DR2 664452954184200704,-1.0,,,,,,,,,,129.976365,20.56024,9.243944,0.5452,-1,0.0,0.0,No
Gaia DR2 664453778817920256,-1.0,,,,,,,,,,129.963698,20.580547,15.087264,2.2799,-1,0.0,0.0,No
Gaia DR2 664455118847781760,-1.0,,,,,,,,,,130.093395,20.640875,14.190178,1.8481,-1,0.0,0.0,No
Gaia DR2 664456626379853696,-1.0,,,,,,,,,,130.070626,20.700199,18.386951,2.9623,-1,0.0,0.0,No
Gaia DR2 664456733755404928,-1.0,,,,,,,,,,130.070418,20.71174,16.796015,2.7885,-1,0.0,0.0,No
Gaia DR2 664458791043242368,-1.0,,,,,,,,,,130.406592,20.533459,18.56352816,3.2073,-1,0.0,0.0,No
Gaia DR2 664459031561436544,-1.0,,,,,,,,,,130.425284,20.568867,17.912872,3.0652,-1,0.0,0.0,No
Gaia DR2 664460685125455360,-1.0,,,,,,,,,,130.47353,20.621086,18.178432,3.0954,-1,0.0,0.0,No
Gaia DR2 664461578478588672,-1.0,,,,,,,,,,130.32289,20.542519,17.062208,2.8932,-1,0.0,0.0,No
Gaia DR2 664461853356491264,-1.0,,,,,,,,,,130.402109,20.56785,17.14029,2.9324,-1,0.0,0.0,No
Gaia DR2 664463502623929088,-1.0,,,,,,,,,,130.433916,20.604443,16.841192,2.8451,-1,0.0,0.0,No
Gaia DR2 664464808293984000,-1.0,,,,,,,,,,130.416725,20.672199,9.528989,0.5789,-1,0.0,0.0,No
Gaia DR2 664477968073854720,-1.0,,,,,,,,,,130.30856,20.741606,16.015604,2.8563,-1,0.0,0.0,No
Gaia DR2 664478620908806784,-1.0,,,,,,,,,,130.330122,20.777563,13.043163,1.3919,-1,0.0,0.0,No
Gaia DR2 664481743348692352,-1.0,,,,,,,,,,130.317978,20.815247,18.71581616,3.3829,-1,0.0,0.0,No
Gaia DR2 664486798525148160,-1.0,,,,,,,,,,130.496839,20.918671,11.109174,0.8461,-1,0.0,0.0,No
Gaia DR2 664487623160237184,-1.0,,,,,,,,,,130.521573,20.965706,14.977529,2.4076,-1,0.0,0.0,No
Gaia DR2 664489508649639296,-1.0,,,,,,,,,,130.348822,20.939495,18.583113,2.9951,-1,0.0,0.0,No
Gaia DR2 664495457180572288,-1.0,,,,,,,,,,129.766448,20.567314,15.91891,2.6078,-1,0.0,0.0,No
Gaia DR2 664497209527231872,-1.0,,,,,,,,,,129.692101,20.576775,12.168027,1.0971,-1,0.0,0.0,No
Gaia DR2 664499954009909760,-1.0,,,,,,,,,,129.690392,20.662201,17.54083,2.8995,-1,0.0,0.0,No
Gaia DR2 664502084313453568,-1.0,,,,,,,,,,129.88349,20.655661,11.83241,1.215,-1,0.0,0.0,No
Gaia DR2 664505898245002496,-1.0,,,,,,,,,,129.863662,20.733093,18.83295016,3.0045,-1,0.0,0.0,No
Gaia DR2 664506143059189888,-1.0,,,,,,,,,,129.825235,20.739285,15.431397,2.2905,-1,0.0,0.0,No
Gaia DR2 664506173122311936,-1.0,,,,,,,,,,129.839803,20.758141,11.719687,1.0,-1,0.0,0.0,No
Gaia DR2 664508616960346752,-1.0,,,,,,,,,,129.842323,20.799557,17.379652,3.0497,-1,0.0,0.0,No
Gaia DR2 664509437297849856,-1.0,,,,,,,,,,129.860641,20.86241,18.211275,3.0991,-1,0.0,0.0,No
Gaia DR2 664509987053483008,-1.0,,,,,,,,,,129.510324,20.621243,18.22480916,3.1678,-1,0.0,0.0,No
Gaia DR2 664510949126187136,-1.0,,,,,,,,,,129.51927,20.659798,16.958553,2.8904,-1,0.0,0.0,No
Gaia DR2 664513049366544256,-1.0,,,,,,,,,,129.599435,20.728031,14.241891,1.8622,-1,0.0,0.0,No
Gaia DR2 664513594826132480,-1.0,,,,,,,,,,129.642172,20.774784,17.31492,2.8704,-1,0.0,0.0,No
Gaia DR2 664516000007445632,-1.0,,,,,,,,,,129.455043,20.785233,18.83707216,3.2206,-1,0.0,0.0,No
Gaia DR2 664516107383262208,-1.0,,,,,,,,,,129.457678,20.79464,17.89723016,3.0871,-1,0.0,0.0,No
Gaia DR2 664518856162322304,-1.0,,,,,,,,,,129.728205,20.788027,18.27377,3.0129,-1,0.0,0.0,No
Gaia DR2 664520294975172608,-1.0,,,,,,,,,,129.735826,20.857735,17.250977,3.187,-1,0.0,0.0,No
Gaia DR2 664523834028259200,-1.0,,,,,,,,,,129.690952,20.916641,18.78391116,2.4906,-1,0.0,0.0,No
Gaia DR2 664535211396282880,-1.0,,,,,,,,,,130.004021,20.972872,19.223526,3.353,-1,0.0,0.0,No
Gaia DR2 664537032463944960,-1.0,,,,,,,,,,130.310235,20.996214,17.714586,3.0338,-1,0.0,0.0,No
Gaia DR2 664539094048241536,-1.0,,,,,,,,,,130.365534,21.061369,16.648813,2.8362,-1,0.0,0.0,No
Gaia DR2 664545308864299904,-1.0,,,,,,,,,,129.893555,20.955742,13.123388,1.4186,-1,0.0,0.0,No
Gaia DR2 664547890141278464,-1.0,,,,,,,,,,130.032146,21.062731,9.243012,0.5462,-1,0.0,0.0,No
Gaia DR2 664549913069748736,-1.0,,,,,,,,,,129.885176,21.047958,17.641987,2.915,-1,0.0,0.0,No
Gaia DR2 664559847330171136,-1.0,,,,,,,,,,130.027145,21.264814,16.735916,2.9138,-1,0.0,0.0,No
Gaia DR2 664563180225407104,-1.0,,,,,,,,,,128.730817,20.184462,17.800592,3.2207,-1,0.0,0.0,No
Gaia DR2 664569193178295808,-1.0,,,,,,,,,,128.702999,20.311243,20.353241,2.7273,-1,0.0,0.0,No
Gaia DR2 664572594793701376,-1.0,,,,,,,,,,128.78288,20.339781,16.330496,2.5587,-1,0.0,0.0,No
Gaia DR2 664573793087543936,-1.0,,,,,,,,,,128.913669,20.402752,17.075594,3.0891,-1,0.0,0.0,No
Gaia DR2 664580909850406528,-1.0,,,,,,,,,,128.513108,20.34182,16.7092,2.7194,-1,0.0,0.0,No
Gaia DR2 664585685852757888,-1.0,,,,,,,,,,128.396354,20.415031,18.83147616,3.0731,-1,0.0,0.0,No
Gaia DR2 664586476127906560,-1.0,,,,,,,,,,128.409919,20.481268,17.29158,2.8566,-1,0.0,0.0,No
Gaia DR2 664591595728990336,-1.0,,,,,,,,,,128.824072,20.564629,8.373195,0.363,-1,0.0,0.0,No
Gaia DR2 664593309419200000,-1.0,,,,,,,,,,128.587175,20.529016,18.19397716,3.017,-1,0.0,0.0,No
Gaia DR2 664594585026149504,-1.0,,,,,,,,,,128.518177,20.5751,12.500189,1.2325,-1,0.0,0.0,No
Gaia DR2 664596504874763392,-1.0,,,,,,,,,,128.629546,20.62936,18.26417716,3.2554,-1,0.0,0.0,No
Gaia DR2 664600804138934400,-1.0,,,,,,,,,,129.166792,20.609804,11.67617,0.9689,-1,0.0,0.0,No
Gaia DR2 664600907218072064,-1.0,,,,,,,,,,129.066608,20.553131,14.089151,1.7857,-1,0.0,0.0,No
Gaia DR2 664604549350339200,-1.0,,,,,,,,,,128.98546,20.61862,18.26115616,3.2315,-1,0.0,0.0,No
Gaia DR2 664605197888281088,-1.0,,,,,,,,,,129.080672,20.679651,18.572447,3.1567,-1,0.0,0.0,No
Gaia DR2 664605270904832768,-1.0,,,,,,,,,,129.064724,20.686056,14.813782,2.0638,-1,0.0,0.0,No
Gaia DR2 664605889380126336,-1.0,,,,,,,,,,129.026316,20.683327,14.645986,2.0679,-1,0.0,0.0,No
Gaia DR2 664608638159278080,-1.0,,,,,,,,,,129.299559,20.679831,15.863035,2.427,-1,0.0,0.0,No
Gaia DR2 664610562304515712,-1.0,,,,,,,,,,129.279782,20.778868,16.636724,2.8186,-1,0.0,0.0,No
Gaia DR2 664625302630788608,-1.0,,,,,,,,,,128.98734,20.826303,11.636927,1.0176,-1,0.0,0.0,No
Gaia DR2 664625714949149312,-1.0,,,,,,,,,,129.013542,20.837702,17.782738,3.018,-1,0.0,0.0,No
Gaia DR2 664627432936056832,-1.0,,,,,,,,,,129.089869,20.897394,16.023256,2.5528,-1,0.0,0.0,No
Gaia DR2 664634820279791488,-1.0,,,,,,,,,,128.306146,20.550331,16.2858,2.8041,-1,0.0,0.0,No
Gaia DR2 664639454547865472,-1.0,,,,,,,,,,128.309392,20.605907,17.746546,3.0342,-1,0.0,0.0,No
Gaia DR2 664641348629985280,-1.0,,,,,,,,,,128.314267,20.70249,12.447351,1.1857,-1,0.0,0.0,No
Gaia DR2 664641413053011328,-1.0,,,,,,,,,,128.308072,20.713425,18.589108,3.0288,-1,0.0,0.0,No
Gaia DR2 664642516861165312,-1.0,,,,,,,,,,128.520392,20.679821,16.10665,2.7188,-1,0.0,0.0,No
Gaia DR2 664649040915007872,-1.0,,,,,,,,,,128.527886,20.82967,17.814655,2.8941,-1,0.0,0.0,No
Gaia DR2 664652820486153984,-1.0,,,,,,,,,,128.251675,20.719536,15.805819,2.6859,-1,0.0,0.0,No
Gaia DR2 664656398195401728,-1.0,,,,,,,,,,128.011379,20.772421,17.198427,3.0333,-1,0.0,0.0,No
Gaia DR2 664658700297947008,-1.0,,,,,,,,,,128.135183,20.844728,16.468655,2.7154,-1,0.0,0.0,No
Gaia DR2 664670176450527744,-1.0,,,,,,,,,,128.765757,20.831211,15.636432,2.2406,-1,0.0,0.0,No
Gaia DR2 664678006173827328,-1.0,,,,,,,,,,128.820998,20.969681,18.56045,3.2845,-1,0.0,0.0,No
Gaia DR2 664678594586404224,-1.0,,,,,,,,,,128.883107,21.017921,18.981325,3.0282,-1,0.0,0.0,No
Gaia DR2 664683130070043136,-1.0,,,,,,,,,,128.748494,21.097,11.012841,0.841,-1,0.0,0.0,No
Gaia DR2 664687248944151168,-1.0,,,,,,,,,,128.506477,21.010847,17.87117916,3.1015,-1,0.0,0.0,No
Gaia DR2 664689276168733056,-1.0,,,,,,,,,,128.547494,21.070778,18.070448,3.0942,-1,0.0,0.0,No
Gaia DR2 664695087260752384,-1.0,,,,,,,,,,128.746988,21.143705,17.560566,3.2197,-1,0.0,0.0,No
Gaia DR2 664705773139587968,-1.0,,,,,,,,,,129.472692,20.872969,17.81868,3.0934,-1,0.0,0.0,No
Gaia DR2 664708865516013952,-1.0,,,,,,,,,,129.256089,20.896654,18.267986,3.0782,-1,0.0,0.0,No
Gaia DR2 664710686582129536,-1.0,,,,,,,,,,129.399005,20.990993,12.559138,1.3143,-1,0.0,0.0,No
Gaia DR2 664720238589375232,-1.0,,,,,,,,,,129.557972,21.15728,15.774225,2.4401,-1,0.0,0.0,No
Gaia DR2 664726045385110144,-1.0,,,,,,,,,,129.122651,21.052895,16.980522,2.7866,-1,0.0,0.0,No
Gaia DR2 664727247975949312,-1.0,,,,,,,,,,129.116123,21.121153,13.591039,1.6057,-1,0.0,0.0,No
Gaia DR2 664730065474561024,-1.0,,,,,,,,,,129.378113,21.127853,16.889856,2.735,-1,0.0,0.0,No
Gaia DR2 664732401936756992,-1.0,,,,,,,,,,129.510957,21.205477,13.757322,1.591,-1,0.0,0.0,No
Gaia DR2 664742946079427712,-1.0,,,,,,,,,,129.64852,21.177267,18.532223,3.056,-1,0.0,0.0,No
Gaia DR2 664744427845176576,-1.0,,,,,,,,,,129.654547,21.246904,17.466438,2.7797,-1,0.0,0.0,No
Gaia DR2 664758858935278720,-1.0,,,,,,,,,,129.711028,21.385332,17.305973,3.0883,-1,0.0,0.0,No
Gaia DR2 664759580489791872,-1.0,,,,,,,,,,129.565752,21.38566,14.78216,2.0528,-1,0.0,0.0,No
Gaia DR2 664763085183100160,-1.0,,,,,,,,,,129.595396,21.433489,18.351088,2.7055,-1,0.0,0.0,No
